task_code,phraseid_1,phrase_1,phraseid_2,phrase_2,phraseid_3,phrase_3,phraseid_4,phrase_4,phraseid_5,phrase_5,phraseid_6,phrase_6,phraseid_7,phrase_7,phraseid_8,phrase_8,phraseid_9,phrase_9,phraseid_10,phrase_10,phraseid_11,phrase_11,phraseid_12,phrase_12,phraseid_13,phrase_13,phraseid_14,phrase_14,phraseid_15,phrase_15,phraseid_16,phrase_16,phraseid_17,phrase_17,phraseid_18,phrase_18,phraseid_19,phrase_19,phraseid_20,phrase_20
sentiment,499,affordable and way,1870,at all,3058,lays,688,and clearly,727,wrongly,872,So lost,2409,really liked,1912,comfortable and soft,2548,and delicate,948,absolutely the,1460,also great,2470,been near perfect,3110,are as,1126,madden,3021,support for,2322,really not,991,Itchy not,2086,are scratchy and,495,rather disappointed,2121,'re really skinny
sentiment,18,comfort support,2551,so flimsy,1376,not terribly,3064,so badly,2213,not really,2864,be too,64,is much,2560,bum even,2599,stiff the,2144,difficult fully,2891,is so perfect,769,slipped,806,n't right,1920,like and like,2452,is hot,1979,n't bad,350,quite the,1048,maybe cheaper,2543,is already,3039,garbage
sentiment,2346,fine,1621,The was really,2387,The is too,2795,turned,685,am so disappointed,1161,very stiff,2368,still convenience comfort,3024,was quite disappointed,906,super warm roomy,286,pretty useful,2381,loved roomy,2914,correctly,651,bad either,2510,back disappointed,3133,was available,884,enjoy and,3042,nice sexy and,2474,allergic and,1321,is very poorly,1691,is boring
sentiment,1564,n't well,953,am comfortable,946,were worn,2146,be pretty,2872,glare issues,1582,the hell,1045,the was itchy,2504,comfortable months,2128,most expensive,719,are great,1390,are bothersome,2890,reliable watch,1835,be very durable,386,are more comfortable,1194,unbelievable,2544,and gold,3099,cold Not,448,n't fully,2826,were extremely,2312,work Nice and
sentiment,303,is only thicker,442,great and,1384,complain too,1702,clunky and,2898,was rather,2386,are very durable,2428,and perfectly,1518,is really,43,where Died,3122,be perfectly good,2038,the was not,2986,simply properly,2878,NOT,484,are happy,2124,faster,2492,works great,2723,cheap Very,1627,was hugely,74,tore,2508,was small
sentiment,690,The is odd,1898,is probably best,2920,super the,527,not sexy,588,just cute,2816,fit great,2215,bent and,2904,well love,733,cheap garbage,1791,where not,1499,fine !,2066,stigma too,3116,was n't,635,am not,2242,very nice smooth,1733,definetely above,1643,the is still,598,so soft flexible,2635,n't consistent,526,are not cute
sentiment,2699,are Just,3053,very uncomfortable,2546,'s pretty and,1781,Just perfect,3030,unnatural,1712,'s definitely,2197,are available and,1584,almost now,2051,too The,1885,the shriek,1023,disappointed When,701,scratch the,927,is very cute,2876,the was n't,1149,The is unpleasant,832,are cheap,2217,friendly,1660,'S PRETTY,1483,Works for,1370,pardon !
sentiment,359,are super,388,definitely not,1745,Fit perfect,2880,also the,2433,sent back,176,is attractive,2682,well and good,424,so well,2807,am ever,1138,is cute and,243,loved but,1112,Even the,1432,durable and,2577,as good,1814,hates falling,2576,was amazing,2940,lovely nice,532,smoother but,1286,good well,389,is perfect and
sentiment,2293,very often,1605,very very,868,The were so,1734,uncomfortable and,609,the limit,515,tops,1250,and perfect,374,also very,2668,broke The,1497,n't else,2343,poorly together,820,be well and,205,positive,235,love awesome,130,is pretty,1059,Thank for,62,needless,1113,Very confusing,69,the are hard,1801,am only
sentiment,1053,The were very,2148,so sad,1711,worst,1915,pretty vibrant,1450,Poor,2947,Immediately the,1260,BUT,234,be perfectly,2831,Also lies,620,BROKE ALREADY,886,'s way,656,tank,2441,refunded,586,home aching,2216,as cheaply,630,fit pretty,2246,like for,333,all over,2098,well Very,280,too where
sentiment,2997,pretty cheap,574,somehow so,84,especially the,1648,actually great,1252,not worth the,2761,Great great,1294,limited,2025,the are too,2570,upset and When,1203,is nice,2605,not why,196,shiny and flatter,750,love love smart,829,Pretty,1592,strong and,247,nice smoother,664,goods,1520,just how,3107,was very nice,2266,NOT at
sentiment,2030,'m returning,339,and consistent,2204,the falls,918,the stigma,3123,'s comfortable and,1637,comfortable and useful,2183,are well and good,1318,broke and when,2099,are also,2306,flimsy,2677,support and right,226,difficulty,1131,top but,2934,fits like,1894,are dull,1484,back immediately,2721,totally lose,1971,sleazy,360,Soft and,1129,less interesting
sentiment,2372,was hard,2423,much the,689,discomfort,1083,soft works fine,1812,is flattering,505,confusing,911,so disappointed,1314,super soft,384,n't willing,907,disappointed tank,2453,nice sexy,2084,was ridiculously,652,'re as good,1291,happy,1841,are cute,2405,comfortable and,531,n't either,2598,poor and as,1808,never modestly,155,wrong mistake
sentiment,1936,not most,1505,been worn and,1928,bring,2260,the is unbelievable,2657,is sack,568,just comfortable,851,excellent well,1913,was worn,500,sleazy Gross,3084,are n't,399,amazing for,650,HOWEVER there,2564,bulky The,1182,ever the,347,cleaner,827,consistent years,1017,the indifferent,2866,is good,2528,bad There,740,worse problem
sentiment,2665,not best,508,definitely there,41,soft flexible,1150,certainly NOT,511,Worst ever,2129,not ugly,2994,Fine !,252,the were WAY,2147,great good,2787,really really,240,'s funny,58,grand,1173,is concerned,2562,as well,1125,correct time,3078,comfortable supporting reasonably,512,sexy good,1816,trash now,1751,fits sexy,1746,nonsense and
sentiment,653,cute and perfect,2364,hung,3066,'s great and,1855,The was awful,170,m so,2958,mistaken,2578,fell and,2360,well for,1397,Way,1344,more affordable,1757,was indifferent,876,securely,471,is wonderful,558,is not good,149,'s not well,375,is rather cheap,2488,away problem,800,fit comfortable,2074,probably good,785,is really bad
sentiment,1922,The is much,3001,be very,3104,way more,1154,'s fine,3088,support and comfort,135,not recommend,2715,worth For,521,is stiff,782,n't satisfy,1180,is very comfortable,1253,fancy !,580,The is very,1941,hates down,2571,likes and,201,'re very,1728,buckle,2542,now love,2503,skinny and ONLY,215,'m upset,1893,are tacky
sentiment,2040,was pretty flattering,2989,The odd,1910,comfortable appealing,222,thrilled,1853,is returned,1473,delicate but,2073,like gold,1790,Soft,1130,Hazard Not,2342,'re still good,1477,really appreciate,1715,been near,1884,is excellent,114,'s not impressive,2778,and pleased,1151,available,2706,more more,3103,cheap really,961,is awesome comfortable,765,the wrong
sentiment,2152,'s too,419,safe,2442,approve !,1279,the is also,160,but,2791,ugly,1831,is variety and,2469,Love !,1658,so surely,2754,exactly the,2913,am not terribly,1846,useful for,2505,and nice,866,n't correctly,988,terrible,533,deceiving,165,sagging,416,are soft and right,50,are at,244,is great and
sentiment,270,Not The,2744,soft and,2103,not work,2302,are definetely,2143,'s nice,2077,the poor,2265,smell bad,2374,worse,3076,'s cheap,2268,JUNK FAILED,2863,mistake The,187,good value,1743,Decent and nice,603,still already,634,when it--,1741,just slightly,1035,the falling,2828,totally satisfied,2046,clunky the,1995,clearly
sentiment,1641,was good and,2054,was cute and perfect,1186,The is concerned,1303,was n't bad,66,So more,940,are deceiving,2839,EVEN THE,422,are too bulky,1629,best and most,136,n't fitting,1030,the is terrible,723,were cold,2005,be warm,625,is very happy,2460,cheap and n't,528,very warm,2299,not comfortable,887,the awful,3027,definitely recommend,646,flattering
sentiment,1927,the dirt,1039,there small,3055,too So,164,fine for,956,as well fun,2769,do not,1875,was disappointing,3079,tight where,2363,fit right,1367,tops and,1556,are soft,930,Not correctly,1563,convenience comfort and,1434,n't waste,2468,not happy,3020,be returned,3056,warm for,684,are very cheap,2619,is very great,2288,is hard
sentiment,614,inexpensive and,920,and easy,2284,are soft and,2702,do NOT,1607,Not just,77,the is very,1007,positive !,1557,the was really,2987,first Good solid,1872,only barely,1686,'m really,881,the Flare,1903,hell,2241,is problem,2552,removing,1722,NOT BROKE,2972,'s otherwise comfortable,287,soft and decent,2193,are decent,204,the is cheap
sentiment,1984,carrying,1273,waste money,628,trendy comfy,2438,are really great,461,really then,35,not warm enough,2060,free but,2171,removed,133,Soft and nicely,978,too Not,1069,Overall just,1608,are comfortable and pretty,2178,m irritated,3049,killer the,1997,lies weird,2567,Not at,1486,smell n't,3092,is excellently and,2053,Waste money,2574,was worn and
sentiment,318,not better,2779,So highly,1895,was awful and,2656,all wonderful,414,Decent,794,well so,1034,and improved,563,at important,2039,is perfect,693,Definitely the,2237,even enough,970,back still,934,really disappointed,1368,comfortable and reasonably,1335,n't praise,232,moved,2369,are pretty and vibrant,2201,ridiculous And,2502,So unfortunately,351,is technically
sentiment,292,narrower,1236,is adjustable,725,and love,2115,out like,2962,n't enough,2981,surprisingly comfortable,3047,sexy,964,was very sexy,669,mostly too,1300,whatsoever the,1204,am satisfied,1777,flattering but,2027,wrong somehow,381,is very cheap,2642,Terrible,2704,comfortable,1804,nt genius,2663,pretty flattering,2539,not well,2541,'s not
sentiment,2522,slightly smaller,1656,well and so,2824,low the,319,the is so,2009,Better and,1134,disappointing most,428,Excellent consistent,378,is difficult,38,not when,1758,pretty happy,2949,are so awkward,485,pardon,400,'re super and roomy,1980,Died,1616,Mistake As,1863,vibrant,2646,was VERY,1650,is about,2988,'d not,1230,is beautiful
sentiment,501,very comfy stylish,3137,really comfortable,744,when dirt,1568,the was bad,115,still hated,1297,Needless,2166,Great,2856,super cute,2584,soft right,517,however very,63,great and comfortable,259,nice shine,691,flimsy and,1469,complain the,777,yet heal,990,cheap the,1525,perfect Comfortable,2873,extremely disappointing,67,nice and smooth,1524,not Also
sentiment,2035,most comfortable,29,super nice,1440,is great,49,is really great,2507,n't like the,3098,the was when,1411,nice and sexy,2841,stab,1187,too loose,1417,'re super and,1128,kinda interesting comfortable,1598,really flimsy,212,overall like,2785,be loose,1960,randomly,2801,been worth,1536,is picky,1063,odd the,2244,happily,542,Definitely best
sentiment,704,The is n't,456,Cute Comfy and,206,fit perfect,1452,just hung,1840,still too,880,are not bulky,2960,am ever impressed,300,the was disappointment,2478,'s too bad,2732,ridiculously,1316,Not right,404,is uncomfortable and,2133,worth,329,soft and comfortable,2836,was shiny,1762,order,1,not like the,2225,'s worthless,1516,are bulky,2725,is very good
sentiment,260,be durable,1074,be much,877,abuse hard,1461,therefore just,2344,is still,2014,cold,1926,promptly,1768,not cute flattering,1799,are beautiful well,3115,be vastly improved,1843,cheap honestly,520,then broke,1304,the worn,1120,extremely comfortable,2604,immediately broke,1882,great smooth,3059,Comfy !,2479,was n't enough,1856,adorable but,2151,comfort great
sentiment,2057,worst how,1408,really n't,1907,is inexpensive and,1270,Do n't,613,affordable and,68,Right,217,the is much,1671,am thrilled,2088,super warm,1687,pretty and vibrant,2818,the are slightly,2485,all The,2430,much expensive,55,is soft flexible,789,ever impressed works,843,very much,2188,was like,2593,cheap,1782,aching and,2410,supportive
sentiment,844,so warned,96,odd and,924,mailed,1580,like school,1996,like top,1213,well comfortable and,2413,are ugly,1810,available and happy,1217,greedy enough,1049,was off,2276,almost invisible,1523,were cheap and,2899,outside inside,2264,way good,839,the was indifferent,994,Luxury,621,long so,0,Would not,2956,fits perfect,3091,better but
sentiment,377,nice !,2626,not warm,2459,cheap flimsy,2351,were so,1842,The was too,228,does not,430,not perfect,401,forward the,1902,however not,1953,'S PRETTY AND,2095,be safe,550,alarm and,1445,happily likes,444,good and so,3073,Better support,2168,was wrong,1202,sturdy and easy,604,not flattering,754,nice smooth,857,instead where
sentiment,1196,so glad,13,so much,943,joke cheap,1571,and cool,173,great and really,1054,absolutely work,2928,pretty !,1441,very good well,673,'s not worth,472,super but,805,were very slick,2473,right for,2272,unbelievably and,2289,do n't,993,very disappointed,1747,DO NOT,728,heal,2884,is well and,941,saw,2330,issue
sentiment,1494,durable for,2096,is much comfortable,50,are at,1643,the is still,477,enjoy,23,n't,2808,pushing,2943,fancy and,2747,fit nicely,1756,The were also,2514,way too,316,and loved,1553,still nearly,858,were great,2317,not exactly,2308,are n't bad,1715,been near,212,overall like,1879,super comfortable,1300,whatsoever the
sentiment,796,The Shock,1795,well and pretty,1937,very well,1399,less expensive,2481,properly and n't,809,really good polished,2938,dropping,269,free,2841,stab,1798,very just,2814,good recommended,1707,still the,1410,are particularly bothersome,722,Much better,64,is much,1324,difficult in,1668,not pure,1239,is great good,2683,are fairly and nice,2639,still n't
sentiment,2338,undone every,2420,the are definetely,1633,really great,1787,poorly and poorly,2788,Returned,542,Definitely best,2348,defective So,1924,n't recommend,2239,indifferent,2899,outside inside,885,are flattering,2541,'s not,1579,The are undersized,3059,Comfy !,10,are undersized,937,fairly,74,tore,2231,normally satisfied,3077,were small,762,beautiful soft
sentiment,1767,even confusing,3051,beautifully,1342,soft and flexible,1928,bring,703,are bad,2357,just like,1705,is crappy and,181,am rather,896,just cheap,2353,and excited,3017,the is bad,435,Soft comfy pretty,3029,is way,187,good value,2364,hung,3116,was n't,846,like !,1595,n't love,2164,fits perfectly,1855,The was awful
sentiment,1184,Cheap,2624,very dull,1394,love awesome comfort,2059,well and also,1100,upset,547,Vanity disappointing,2174,the fell,2761,Great great,418,The are so,843,very much,1302,well and comfortable,1397,Way,581,and sexy,1390,are bothersome,2902,did NOT,1750,soft years,71,improved but,559,problem,3005,near very,1518,is really
sentiment,245,are top and,502,are useful and,1836,is very soft,67,nice and smooth,1299,was just like,2120,is too,2161,are sturdy,3131,complaints n't,402,sorry,1115,'s comfortable accurate,2248,doubt fear,1108,not at,1952,Very stiff,2397,back right,2662,work,2694,solid,2466,is very pretty,2454,was shriek,1317,been perfect,2893,pretty good
sentiment,2907,is NOT,2823,was awful,1824,n't like The,1815,were WAY,370,back Even,2959,especially like,1825,n't available,2704,comfortable,1580,like school,163,properly GUARANTEE,2699,are Just,544,attractive and n't,460,warmer months,2346,fine,682,breaking,1416,The are n't,481,is super and excellent,3063,would n't,1875,was disappointing,2821,even easier
sentiment,2975,is just,2101,Nice and,1608,are comfortable and pretty,2332,be nice,3092,is excellently and,1576,'m not,1354,loves,2933,are uncomfortable and,2705,suspect,276,so too,3103,cheap really,911,so disappointed,1877,are even,1003,hubby,24,'re not like,1294,limited,2782,was right,1700,warm enough,2404,deceiving and not,966,were cute
