,eidx,aidx,pattern,phrase,TQBAFc_level,TQBAFc_base_score,TQBAFc_class,TQBAFc_strength,TQBAFc'_base_score,TQBAFc'_class,TQBAFc'_strength,BQBAFc_level,BQBAFc_base_score,BQBAFc_class,BQBAFc_strength,BQBAFc'_base_score,BQBAFc'_class,BQBAFc'_strength
6115,617,96,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]","Offer Motorola ,",3,0.09703139055467631,Negative,0.09703139055467631,0.09703139055467631,Negative,0.09703139055467631,1,0.09703139055467631,Negative,0.1652155389513355,0.09703139055467631,Negative,0.1652155389513355
6116,617,97,"[['SPACY:POS-NUM'], ['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",1000 Txt .,3,0.11080530567887668,Positive,0.11080530567887668,0.11080530567887668,Positive,0.11080530567887668,1,0.11080530567887668,Positive,0.07062091273908085,0.11080530567887668,Positive,0.07062091273908086
6118,618,33,[['SPACY:POS-SYM']],x,1,0.8947083868360423,Positive,0.8947083868360423,0.8947083868360423,Positive,0.8947083868360423,1,0.8947083868360423,Positive,0.8947083868360423,0.8947083868360423,Positive,0.8947083868360423
6119,618,62,"[['LEMMA:to', 'SPACY:POS-ADP']]",to,2,0.5199640501080655,Negative,0.5199640501080655,0.5199640501080655,Negative,0.5199640501080655,1,0.5199640501080655,Negative,0.49275817086522156,0.5199640501080655,Negative,0.49275817086522156
6120,618,72,[['SPACY:POS-ADP']],to,1,0.3925845646686396,Positive,0.4485028011452162,0.3925845646686396,Positive,0.4485028011452162,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
6121,618,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.42906842814550866,0.16908640309147593,Negative,0.42906842814550866,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
6122,618,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",g about,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.5121925438649291,0.3159002615306093,Positive,0.5121925438649291
6124,619,1,[['SPACY:POS-NUM']],2,1,1.182645880085895,Positive,1.1170331032086904,1.182645880085895,Positive,1.117033103208691,3,1.182645880085895,Positive,1.182645880085895,1.182645880085895,Positive,1.182645880085895
6125,619,3,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NUM']]",. 2,2,0.6131063978076532,Positive,-0.0649442635673323,-0.6131063978076532,Negative,0.06494426356733234,2,0.6131063978076532,Positive,0.8102140444886357,0.6131063978076532,Positive,0.8102140444886357
6126,619,7,"[['SPACY:POS-NUM'], ['SPACY:POS-PROPN']]",4 Chef,2,0.20572617042032987,Negative,0.27877203775204695,0.20572617042032987,Negative,0.27877203775204695,2,0.20572617042032987,Negative,-0.1453046264513131,-0.20572617042032987,Positive,0.1453046264513131
6127,619,8,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",Lover Chef,2,0.0678297442936125,Negative,0.11634543957095067,0.0678297442936125,Negative,0.11634543957095067,2,0.0678297442936125,Negative,-0.08609340589704793,-0.0678297442936125,Positive,0.08609340589704793
6128,619,10,[['SPACY:POS-PROPN']],Chef,1,0.9235389011439626,Positive,-0.031598327742220045,-0.9235389011439626,Negative,0.0315983277422201,3,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
6129,619,11,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",2 .,2,0.40619629622433506,Negative,0.9578266804474996,0.40619629622433506,Negative,0.9578266804474996,2,0.40619629622433506,Negative,0.20908864954335257,0.40619629622433506,Negative,0.20908864954335257
6130,619,12,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN'], ['SPACY:POS-NUM']]",friend Companion 3,2,0.7142760543500215,Positive,0.7142760543500215,0.7142760543500215,Positive,0.7142760543500215,1,0.7142760543500215,Positive,1.054198161562355,0.7142760543500215,Positive,1.054198161562355
6131,619,14,"[['LEMMA:.'], ['SPACY:POS-NUM']]",. 2,3,0.05681898777594026,Positive,0.05681898777594026,0.05681898777594026,Positive,0.05681898777594026,1,0.05681898777594026,Positive,0.2188617966736674,0.05681898777594026,Positive,0.2188617966736674
6132,619,15,"[['SPACY:POS-NUM'], ['SPACY:POS-NUM']]",2 3,2,0.7566785717245577,Positive,0.7566785717245577,0.7566785717245577,Positive,0.7566785717245577,1,0.7566785717245577,Positive,0.9537862184055401,0.7566785717245577,Positive,0.9537862184055401
6133,619,17,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",. Chef,2,0.5654686971195718,Negative,0.796490803903116,0.5654686971195718,Negative,0.796490803903116,2,0.5654686971195718,Negative,0.4115455469289114,0.5654686971195718,Negative,0.4115455469289114
6134,619,18,"[['SPACY:POS-PROPN'], ['SPACY:POS-NOUN']]",Organizer lt;#&gt,2,0.18930163936975522,Positive,0.276696588128496,0.18930163936975522,Positive,0.276696588128496,2,0.18930163936975522,Positive,0.3432247895604157,0.18930163936975522,Positive,0.3432247895604157
6135,619,22,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",Chef .,2,0.4994166021573368,Negative,-0.0034213840695382913,-0.4994166021573368,Positive,0.003421384069538312,2,0.4994166021573368,Negative,0.34549345196667636,0.4994166021573368,Negative,0.34549345196667636
6136,619,31,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN'], ['SPACY:POS-NUM']]",1 friend 2,2,0.03454482577183454,Negative,0.03454482577183454,0.03454482577183454,Negative,0.03454482577183454,1,0.03454482577183454,Negative,-0.028344271029739604,-0.03454482577183454,Positive,0.028344271029739604
6137,619,35,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",4 . Chef,3,0.6058495639836858,Negative,0.6058495639836858,0.6058495639836858,Negative,0.6058495639836858,1,0.6058495639836858,Negative,0.8638944998339797,0.6058495639836858,Negative,0.8638944998339797
6138,619,36,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NUM'], ['SPACY:POS-NOUN']]",. 3 Lover,3,0.2754392625963673,Negative,0.2754392625963673,0.2754392625963673,Negative,0.2754392625963673,1,0.2754392625963673,Negative,0.11339645369864018,0.2754392625963673,Negative,0.11339645369864018
6139,619,44,"[['LEMMA:.'], ['SPACY:POS-PROPN']]",. Chef,3,0.07190267520829868,Positive,0.07190267520829868,0.07190267520829868,Positive,0.07190267520829868,1,0.07190267520829868,Positive,-0.133870098256157,-0.07190267520829868,Negative,0.133870098256157
6140,619,45,"[['SPACY:POS-PROPN'], ['LEMMA:.']]",Chef .,3,0.310589607052116,Positive,0.310589607052116,0.310589607052116,Positive,0.310589607052116,1,0.310589607052116,Positive,0.22421624406044693,0.310589607052116,Positive,0.22421624406044693
6141,619,49,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",Driver . Aaniye,3,0.37072284322531784,Positive,0.37072284322531784,0.37072284322531784,Positive,0.37072284322531784,1,0.37072284322531784,Positive,0.1501309303542404,0.37072284322531784,Positive,0.1501309303542404
6142,619,52,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",2 . Companion,3,0.16455252830416292,Positive,0.16455252830416292,0.16455252830416292,Positive,0.16455252830416292,1,0.16455252830416292,Positive,-0.021938183961083574,-0.16455252830416292,Negative,0.021938183961083574
6143,619,55,"[['SENTIMENT:pos'], ['SPACY:POS-PROPN']]",Lover Chef,2,0.18303293873412696,Negative,0.18303293873412696,0.18303293873412696,Negative,0.18303293873412696,1,0.18303293873412696,Negative,0.02910978854346652,0.18303293873412696,Negative,0.02910978854346652
6144,619,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",friend Companion,1,0.2856289210627021,Positive,0.7301618969964536,0.2856289210627021,Positive,0.7301618969964536,2,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
6145,619,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",1 friend,1,0.5368741995176334,Negative,-0.09146361698099537,-0.5368741995176334,Positive,0.0914636169809954,2,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
6146,619,87,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",. 2 .,3,0.3640931102419636,Negative,0.3640931102419636,0.3640931102419636,Negative,0.3640931102419636,1,0.3640931102419636,Negative,0.2543224637300746,0.3640931102419636,Negative,0.2543224637300746
6147,619,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
6148,619,89,"[['SPACY:POS-PROPN'], ['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",Pest exterminator lt;#&gt,3,0.1747898975174816,Positive,0.1747898975174816,0.1747898975174816,Positive,0.1747898975174816,1,0.1747898975174816,Positive,0.6608291476092484,0.1747898975174816,Positive,0.6608291476092484
6149,619,91,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT'], ['SPACY:POS-NUM']]",2 . 3,3,0.29787062252484264,Negative,0.29787062252484264,0.29787062252484264,Negative,0.29787062252484264,1,0.29787062252484264,Negative,0.18809997601295367,0.29787062252484264,Negative,0.18809997601295367
6150,619,96,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",Lover Chef .,3,0.09703139055467631,Negative,0.09703139055467631,0.09703139055467631,Negative,0.09703139055467631,1,0.09703139055467631,Negative,0.09731134764929747,0.09703139055467631,Negative,0.09731134764929746
6151,619,97,"[['SPACY:POS-NUM'], ['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",4 Chef .,3,0.11080530567887668,Positive,0.11080530567887668,0.11080530567887668,Positive,0.11080530567887668,1,0.11080530567887668,Positive,0.09708425591286414,0.11080530567887668,Positive,0.09708425591286413
6152,619,98,"[['LEMMA:.'], ['SPACY:POS-NOUN']]",. friend,2,0.37797254361980565,Positive,0.37797254361980565,0.37797254361980565,Positive,0.37797254361980565,1,0.37797254361980565,Positive,0.2437539937403973,0.37797254361980565,Positive,0.2437539937403973
6153,619,100,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NUM'], ['SPACY:POS-PROPN']]",. 4 Chef,3,0.2568970403423108,Negative,0.2568970403423108,0.2568970403423108,Negative,0.2568970403423108,1,0.2568970403423108,Negative,0.02220191821892714,0.2568970403423108,Negative,0.02220191821892714
6168,621,16,[['LEMMA:call']],call,1,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555,1,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555
6169,621,72,[['SPACY:POS-ADP']],in,1,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396,1,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
6171,622,42,"[['SPACY:POS-NOUN'], ['LEMMA:to']]",shopping to,2,0.3680294909165491,Positive,0.3680294909165491,0.3680294909165491,Positive,0.3680294909165491,1,0.3680294909165491,Positive,0.19894308782507314,0.3680294909165491,Positive,0.19894308782507314
6172,622,43,[['LEMMA:!']],!,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505
6173,622,72,[['SPACY:POS-ADP']],at,1,0.3925845646686396,Positive,0.7084848261992489,0.3925845646686396,Positive,0.7084848261992489,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
6174,622,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",", havn't",1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
6175,622,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,-0.19894308782507314,-0.16908640309147593,Positive,0.19894308782507314,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
6176,622,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",havn't for,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.7084848261992489,0.3159002615306093,Positive,0.7084848261992489
6182,625,10,[['SPACY:POS-PROPN']],Damn,1,0.9235389011439626,Positive,0.79878535996904,0.9235389011439626,Positive,0.79878535996904,3,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
6183,625,18,"[['SPACY:POS-PROPN'], ['SPACY:POS-NOUN']]",Damn zac,2,0.18930163936975522,Positive,0.18930163936975522,0.18930163936975522,Positive,0.18930163936975522,1,0.18930163936975522,Positive,0.6510710899417366,0.18930163936975522,Positive,0.6510710899417366
6184,625,22,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]","Damn ,",2,0.4994166021573368,Negative,0.31405518054467785,0.4994166021573368,Negative,0.31405518054467785,2,0.4994166021573368,Negative,0.037647151585355476,0.4994166021573368,Negative,0.037647151585355476
6185,625,49,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]","Damn , zac",3,0.37072284322531784,Positive,0.37072284322531784,0.37072284322531784,Positive,0.37072284322531784,1,0.37072284322531784,Positive,-0.203798507877671,-0.37072284322531784,Negative,0.203798507877671
6186,625,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",", zac",1,0.5368741995176334,Negative,0.3515127779049745,0.5368741995176334,Negative,0.3515127779049745,2,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
6194,627,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",model sony,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
6195,627,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",r model,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
6204,630,42,"[['SPACY:POS-NOUN'], ['LEMMA:to']]",who to,2,0.3680294909165491,Positive,0.3680294909165491,0.3680294909165491,Positive,0.3680294909165491,1,0.3680294909165491,Positive,0.19894308782507314,0.3680294909165491,Positive,0.19894308782507314
6205,630,72,[['SPACY:POS-ADP']],If,1,0.3925845646686396,Positive,0.7084848261992489,0.3925845646686396,Positive,0.7084848261992489,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
6206,630,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",", life",1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
6207,630,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,-0.19894308782507314,-0.16908640309147593,Positive,0.19894308782507314,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
6208,630,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",feeling If,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.7084848261992489,0.3159002615306093,Positive,0.7084848261992489
6219,633,1,[['SPACY:POS-NUM']],2,1,1.182645880085895,Positive,1.033186561115782,1.182645880085895,Positive,1.033186561115782,3,1.182645880085895,Positive,1.182645880085895,1.182645880085895,Positive,1.182645880085895
6220,633,8,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",sim Haiz,2,0.0678297442936125,Negative,-0.08560344811125978,-0.0678297442936125,Positive,0.08560344811125978,2,0.0678297442936125,Negative,-0.2400165560877084,-0.0678297442936125,Positive,0.2400165560877084
6221,633,10,[['SPACY:POS-PROPN']],Haiz,1,0.9235389011439626,Positive,-0.03235597009072566,-0.9235389011439626,Negative,0.032355970090725744,3,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
6222,633,11,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",2 e,2,0.40619629622433506,Negative,0.3239200320722536,0.40619629622433506,Negative,0.3239200320722536,2,0.40619629622433506,Negative,0.11053482620286131,0.40619629622433506,Negative,0.11053482620286131
6223,633,12,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN'], ['SPACY:POS-NUM']]",e msg 2,2,0.7142760543500215,Positive,0.7142760543500215,0.7142760543500215,Positive,0.7142760543500215,1,0.7142760543500215,Positive,1.1527519849028462,0.7142760543500215,Positive,1.1527519849028462
6224,633,17,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",. Haiz,2,0.5654686971195718,Negative,0.49356602191127313,0.5654686971195718,Negative,0.49356602191127313,2,0.5654686971195718,Negative,0.25762239673825094,0.5654686971195718,Negative,0.25762239673825094
6225,633,19,"[['SPACY:POS-NUM'], ['SPACY:POS-ADP']]",2 in,2,0.21491676504384122,Positive,0.21491676504384122,0.21491676504384122,Positive,0.21491676504384122,1,0.21491676504384122,Positive,0.9031627997339546,0.21491676504384122,Positive,0.9031627997339546
6226,633,22,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",Haiz ...,2,0.4994166021573368,Negative,0.547932297434675,0.4994166021573368,Negative,0.547932297434675,2,0.4994166021573368,Negative,0.19157030177601592,0.4994166021573368,Negative,0.19157030177601592
6227,633,27,"[['SPACY:POS-NUM'], ['SPACY:POS-VERB']]",2 put,2,0.2901356965947908,Negative,0.2901356965947908,0.2901356965947908,Negative,0.2901356965947908,1,0.2901356965947908,Negative,-0.005525773426682923,-0.2901356965947908,Positive,0.005525773426682923
6228,633,44,"[['LEMMA:.'], ['SPACY:POS-PROPN']]",. Haiz,3,0.07190267520829868,Positive,0.07190267520829868,0.07190267520829868,Positive,0.07190267520829868,1,0.07190267520829868,Positive,-0.18571972152995225,-0.07190267520829868,Negative,0.18571972152995225
6229,633,47,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",sim archive Haiz,3,0.4038977753644209,Positive,0.4038977753644209,0.4038977753644209,Positive,0.4038977753644209,1,0.4038977753644209,Positive,0.6667205139396261,0.4038977753644209,Positive,0.6667205139396262
6230,633,52,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",2 e sim,3,0.16455252830416292,Positive,0.16455252830416292,0.16455252830416292,Positive,0.16455252830416292,1,0.16455252830416292,Positive,-0.48285649741633185,-0.16455252830416292,Negative,0.48285649741633185
6231,633,72,[['SPACY:POS-ADP']],in,1,0.3925845646686396,Positive,0.5000429471905602,0.3925845646686396,Positive,0.5000429471905602,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
6232,633,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",e msg,1,0.2856289210627021,Positive,0.8447158359199233,0.2856289210627021,Positive,0.8447158359199233,2,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
6233,633,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",e sim,1,0.5368741995176334,Negative,0.45459793536555193,0.5368741995176334,Negative,0.45459793536555193,2,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
6234,633,96,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",sim Haiz ...,3,0.09703139055467631,Negative,0.09703139055467631,0.09703139055467631,Negative,0.09703139055467631,1,0.09703139055467631,Negative,0.16859341428683805,0.09703139055467631,Negative,0.16859341428683802
6244,636,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
6246,637,1,[['SPACY:POS-NUM']],4BREKKIE,1,1.182645880085895,Positive,0.21802726263008398,1.182645880085895,Positive,0.21802726263008398,3,1.182645880085895,Positive,1.182645880085895,1.182645880085895,Positive,1.182645880085895
